entity_id,entity_name,cohort,n_models,namerank,namerank_sd,refusal_rate,embedding_sim_mean
univ_fac_uc_berkeley_prabal_k_dutta,Prabal K. Dutta,univ_fac_uc_berkeley,36,0.6389,,,
univ_uc_berkeley_basem_al_shayeb,Basem Al-Shayeb,univ_uc_berkeley,36,0.5278,,,
imo_mark_sellke,Mark Sellke,imo_gold,36,0.5556,,0.083,0.79
univ_fac_ucsd_tara_javidi,Tara Javidi,univ_fac_ucsd,36,0.75,,,
univ_fac_uc_berkeley_kannan_ramchandran,Kannan Ramchandran,univ_fac_uc_berkeley,36,0.75,,,
univ_fac_uc_irvine_marco_levorato,Marco Levorato,univ_fac_uc_irvine,36,0.6111,,,
univ_fac_ucsd_imani_n_sherman,Imani N. Sherman,univ_fac_ucsd,36,0.0556,,,
univ_fac_uc_irvine_gene_tsudik,Gene Tsudik,univ_fac_uc_irvine,36,0.8333,,,
univ_uc_irvine_dion_khodagholy,Dion Khodagholy,univ_uc_irvine,36,0.5556,,,
univ_mit_polina_anikeeva,Polina Anikeeva,univ_mit,36,0.75,,,
univ_mit_s_h_autler,S. H. Autler,univ_mit,36,0.5556,,,
univ_fac_ucsd_nadir_weibel,Nadir Weibel,univ_fac_ucsd,36,0.6389,,,
univ_ucsd_julie_onton,Julie Onton,univ_ucsd,36,0.5556,,,
univ_ucsd_koyel_mitra,Koyel Mitra,univ_ucsd,36,0.0833,,,
univ_ucsd_sherry_a_kempin,Sherry A. Kempin,univ_ucsd,36,0.2778,,,
univ_uc_berkeley_jeffrey_mahler,Jeffrey Mahler,univ_uc_berkeley,36,0.6389,,,
univ_ucsd_manoj_monga,Manoj Monga,univ_ucsd,36,0.3611,,,
univ_ucsd_r_a_moyer,R. A. Moyer,univ_ucsd,36,0.0278,,,
oa_author_xiaobai_liu,Xiaobai Liu,long_tail_researcher_openalex,36,0.0556,,0.639,0.57
univ_fac_uc_berkeley_yakun_sophia_shao,Yakun Sophia Shao,univ_fac_uc_berkeley,36,0.5556,,,
imo_shutaro_inoue,Shutaro Inoue,imo_gold,36,0.0556,,0.444,0.633
oa_author_hannah_rashkin,Hannah Rashkin,long_tail_researcher_openalex,36,0.5,,0.167,0.83
imo_egor_voronetckii,Egor Voronetckii,imo_gold,36,0.0278,,0.389,0.641
univ_uc_irvine_douglas_a_granger,Douglas A. Granger,univ_uc_irvine,36,0.6667,,,
univ_ucsd_f_g_bailey,F. G. Bailey,univ_ucsd,36,0.5278,,,
univ_fac_uc_berkeley_jaijeet_roychowdhury,Jaijeet Roychowdhury,univ_fac_uc_berkeley,36,0.7222,,,
univ_fac_uc_berkeley_prabal_dutta,Prabal Dutta,univ_fac_uc_berkeley,36,0.6944,,,
univ_mit_michael_t_hemann,Michael T. Hemann,univ_mit,36,0.5833,,,
univ_mit_peter_belobaba,Peter Belobaba,univ_mit,36,0.75,,,
univ_uc_irvine_mathew_blurton_jones,Mathew Blurton‐Jones,univ_uc_irvine,36,0.5833,,,
univ_ucsd_dwayne_g_stupack,Dwayne G. Stupack,univ_ucsd,36,0.5833,,,
oa_author_chengen_wang,Chengen Wang,long_tail_researcher_openalex,36,0.1111,,0.5,0.664
univ_mit_monica_diez_silva,Monica Diez-Silva,univ_mit,36,0.5278,,,
imo_george_arzeno,George Arzeno,imo_gold,36,0.0,,0.472,0.605
univ_ucsd_emily_a_meier,Emily A. Meier,univ_ucsd,36,0.3056,,,
univ_uc_berkeley_anil_aswani,Anil Aswani,univ_uc_berkeley,36,0.7778,,,
univ_fac_ucsd_bill_lin,Bill Lin,univ_fac_ucsd,36,0.5,,,
univ_fac_uc_irvine_lubomir_bic,Lubomir Bic,univ_fac_uc_irvine,36,0.5,,,
univ_fac_ucsd_ndapandula_nakashole,Ndapandula Nakashole,univ_fac_ucsd,36,0.5,,,
oa_author_yasunobu_nohara,Yasunobu Nohara,long_tail_researcher_openalex,36,0.2222,,0.389,0.754
univ_fac_uc_berkeley_amy_pavel,Amy Pavel,univ_fac_uc_berkeley,36,0.4722,,,
univ_fac_uc_irvine_stanislaw_jarecki,Stanislaw Jarecki,univ_fac_uc_irvine,36,0.6944,,,
univ_uc_irvine_craig_l_bennett,Craig L. Bennett,univ_uc_irvine,36,0.0833,,,
univ_fac_mit_bill_freeman,Bill Freeman,univ_fac_mit,36,0.75,,,
univ_fac_uc_berkeley_raluca_a_popa,Raluca A. Popa,univ_fac_uc_berkeley,36,0.7222,,,
univ_ucsd_ben_a_croker,Ben A. Croker,univ_ucsd,36,0.4167,,,
univ_ucsd_larissa_m_podust,Larissa M. Podust,univ_ucsd,36,0.5,,,
univ_uc_irvine_michael_b_dillencourt,Michael B. Dillencourt,univ_uc_irvine,36,0.5,,,
univ_fac_ucsd_alin_deutsch,Alin Deutsch,univ_fac_ucsd,36,0.6944,,,
imo_yong_hyon_ri,Yong Hyon Ri,imo_gold,36,0.0278,,0.5,0.606
imo_zipei_nie,Zipei Nie,imo_gold,36,0.2778,,0.278,0.739
imo_jetze_zoethout,Jetze Zoethout,imo_gold,36,0.0556,,0.389,0.706
univ_mit_geoffrey_s_d_beach,Geoffrey S. D. Beach,univ_mit,36,0.8333,,,
univ_ucsd_william_z_potter,William Z. Potter,univ_ucsd,36,0.1944,,,
imo_sung_gi_park,Sung Gi Park,imo_gold,36,0.0278,,0.444,0.694
univ_uc_berkeley_ksenia_v_krasileva,Ksenia V. Krasileva,univ_uc_berkeley,36,0.6389,,,
univ_uc_berkeley_ning_sun,Ning Sun,univ_uc_berkeley,36,0.3056,,,
univ_uc_berkeley_james_n_smith,James N. Smith,univ_uc_berkeley,36,0.3889,,,
univ_fac_ucsd_sylvia_l_herbert,Sylvia L. Herbert,univ_fac_ucsd,36,0.4722,,,
univ_fac_uc_berkeley_claire_j_tomlin,Claire J. Tomlin,univ_fac_uc_berkeley,36,0.8611,,,
univ_fac_uc_berkeley_angjoo_kanazawa,Angjoo Kanazawa,univ_fac_uc_berkeley,36,0.7222,,,
univ_uc_berkeley_j_boguta,J. Boguta,univ_uc_berkeley,36,0.3889,,,
univ_uc_irvine_ilona_s_yim,Ilona S. Yim,univ_uc_irvine,36,0.5,,,
univ_uc_irvine_elizabeth_r_jarvo,Elizabeth R. Jarvo,univ_uc_irvine,36,0.4722,,,
univ_mit_krishna_rajagopal,Krishna Rajagopal,univ_mit,36,0.7778,,,
univ_uc_irvine_s_h_i_ou,S.-H.I. Ou,univ_uc_irvine,36,0.2222,,,
univ_uc_irvine_martin_brandon,Martin Brandon,univ_uc_irvine,36,0.0833,,,
univ_uc_irvine_catherine_c_coombs,Catherine C. Coombs,univ_uc_irvine,36,0.3611,,,
imo_chao_gu,Chao Gu,imo_gold,36,0.0,,0.444,0.628
univ_mit_h_c_hottel,H. C. Hottel,univ_mit,36,0.7222,,,
univ_fac_uc_irvine_melissa_mazmanian,Melissa Mazmanian,univ_fac_uc_irvine,36,0.6667,,,
univ_fac_uc_irvine_michael_shindler,Michael Shindler,univ_fac_uc_irvine,36,0.3611,,,
univ_uc_irvine_stergios_skaperdas,Stergios Skaperdas,univ_uc_irvine,36,0.6944,,,
oa_author_wenchun_ge,Wen‐Chun Ge,long_tail_researcher_openalex,36,0.5,,0.222,0.811
univ_uc_irvine_vibhanshu_abhishek,Vibhanshu Abhishek,univ_uc_irvine,36,0.2778,,,
univ_uc_berkeley_yoram_rubin,Yoram Rubin,univ_uc_berkeley,36,0.6389,,,
univ_fac_ucsd_soohyun_nam_liao,Soohyun Nam Liao,univ_fac_ucsd,36,0.1111,,,
univ_ucsd_mark_w_bondi,Mark W. Bondi,univ_ucsd,36,0.6944,,,
imo_martin_vodicka,Martin Vodička,imo_gold,36,0.0556,,0.444,0.705
univ_ucsd_cuiling_zhong,Cuiling Zhong,univ_ucsd,36,0.0556,,,
univ_fac_uc_irvine_meenakshisundaram_gopi,Meenakshisundaram Gopi,univ_fac_uc_irvine,36,0.4444,,,
univ_uc_berkeley_daniel_k_nomura,Daniel K. Nomura,univ_uc_berkeley,36,0.7222,,,
oa_author_shu_lih_oh,Shu Lih Oh,long_tail_researcher_openalex,36,0.25,,0.333,0.756
univ_fac_mit_sam_madden,Sam Madden,univ_fac_mit,36,0.7778,,,
univ_uc_irvine_jan_k_brueckner,Jan K. Brueckner,univ_uc_irvine,36,0.6944,,,
univ_ucsd_matthew_b_kennel,Matthew B. Kennel,univ_ucsd,36,0.6389,,,
univ_uc_irvine_judith_borghouts,Judith Borghouts,univ_uc_irvine,36,0.1944,,,
univ_uc_irvine_b_l_mcnaughton,B. L. McNaughton,univ_uc_irvine,36,0.8889,,,
univ_mit_rahul_mazumder,Rahul Mazumder,univ_mit,36,0.5833,,,
imo_matei_mandache,Matei Mandache,imo_gold,36,0.1944,,0.306,0.765
univ_fac_ucsd_amy_ousterhout,Amy Ousterhout,univ_fac_ucsd,36,0.4167,,,
univ_fac_mit_david_gifford,David Gifford,univ_fac_mit,36,0.6389,,,
univ_ucsd_stephen_l_foote,Stephen L. Foote,univ_ucsd,36,0.5278,,,
univ_uc_irvine_alfred_kobsa,Alfred Kobsa,univ_uc_irvine,36,0.6944,,,
univ_uc_irvine_irene_m_pedersen,Irene M. Pedersen,univ_uc_irvine,36,0.25,,,
univ_fac_mit_priya_l_donti,Priya L. Donti,univ_fac_mit,36,0.6667,,,
univ_uc_irvine_kwangbeom_hyun,Kwangbeom Hyun,univ_uc_irvine,36,0.0556,,,
univ_uc_berkeley_benjamin_blonder,Benjamin Blonder,univ_uc_berkeley,36,0.5833,,,
univ_fac_mit_duane_s_boning,Duane S. Boning,univ_fac_mit,36,0.6944,,,
univ_ucsd_robert_m_lavinsky,Robert M. Lavinsky,univ_ucsd,36,0.1667,,,
univ_mit_g_b_olson,G. B. Olson,univ_mit,36,0.6111,,,
univ_fac_uc_irvine_mohammad_abdullah_al_faruque,Mohammad Abdullah Al Faruque,univ_fac_uc_irvine,36,0.5833,,,
univ_fac_uc_irvine_roy_fox,Roy Fox,univ_fac_uc_irvine,36,0.4444,,,
univ_fac_ucsd_steven_p_dow,Steven P. Dow,univ_fac_ucsd,36,0.5833,,,
imo_szymon_kanonowicz,Szymon Kanonowicz,imo_gold,36,0.0,,0.5,0.608
univ_mit_neville_hogan,Neville Hogan,univ_mit,36,0.75,,,
univ_uc_irvine_mark_steyvers,Mark Steyvers,univ_uc_irvine,36,0.8889,,,
univ_mit_victor_costan,Victor Costan,univ_mit,36,0.5833,,,
univ_ucsd_paula_desplats,Paula Desplats,univ_ucsd,36,0.5,,,
univ_fac_uc_irvine_stacy_m_branham,Stacy M. Branham,univ_fac_uc_irvine,36,0.5833,,,
univ_mit_t_c_harman,T. C. Harman,univ_mit,36,0.6111,,,
univ_fac_uc_berkeley_kris_pister,Kris Pister,univ_fac_uc_berkeley,36,0.8333,,,
oa_author_leslie_prez_cceres,Leslie Pérez Cáceres,long_tail_researcher_openalex,36,0.4444,,0.333,0.749
univ_uc_irvine_dimitri_papamoschou,Dimitri Papamoschou,univ_uc_irvine,36,0.6389,,,
imo_xiaolin_danny_shi,Xiaolin (Danny) Shi,imo_gold,36,0.1389,,0.278,0.681
univ_mit_james_m_utterback,James M. Utterback,univ_mit,36,0.7778,,,
univ_fac_uc_irvine_sang_woo_jun,Sang Woo Jun,univ_fac_uc_irvine,36,0.3611,,,
univ_fac_uc_berkeley_michel_m_maharbiz,Michel M. Maharbiz,univ_fac_uc_berkeley,36,0.8056,,,
univ_fac_mit_martin_c_rinard,Martin C. Rinard,univ_fac_mit,36,0.7778,,,
univ_ucsd_dean_c_delis,Dean C. Delis,univ_ucsd,36,0.8333,,,
imo_umut_varolgunes,Umut Varolgüneş,imo_gold,36,0.2222,,0.389,0.627
univ_fac_uc_berkeley_eric_paulos,Eric Paulos,univ_fac_uc_berkeley,36,0.75,,,
univ_mit_terry_p_orlando,Terry P. Orlando,univ_mit,36,0.6111,,,
univ_ucsd_diana_dehaini,Diana Dehaini,univ_ucsd,36,0.4722,,,
univ_ucsd_deborah_yelon,Deborah Yelon,univ_ucsd,36,0.7222,,,
univ_mit_h_brenner,H. Brenner,univ_mit,36,0.7222,,,
univ_fac_mit_david_j_perreault,David J. Perreault,univ_fac_mit,36,0.6944,,,
univ_ucsd_alexandre_paix,Alexandre Paix,univ_ucsd,36,0.3056,,,
univ_uc_berkeley_d_r_stoddart,D. R. Stoddart,univ_uc_berkeley,36,0.4444,,,
univ_fac_uc_berkeley_chunlei_liu,Chunlei Liu,univ_fac_uc_berkeley,36,0.1667,,,
univ_uc_berkeley_anca_d_dragan,Anca D. Dragan,univ_uc_berkeley,36,0.75,,,
univ_uc_irvine_omid_mazdiyasni,Omid Mazdiyasni,univ_uc_irvine,36,0.5833,,,
univ_ucsd_kaustuv_roy,Kaustuv Roy,univ_ucsd,36,0.3889,,,
univ_mit_yasheng_huang,Yasheng Huang,univ_mit,36,0.8056,,,
univ_uc_berkeley_g_mathias_kondolf,G. Mathias Kondolf,univ_uc_berkeley,36,0.75,,,
univ_fac_ucsd_michael_thomas_tolley,Michael Thomas Tolley,univ_fac_ucsd,36,0.5556,,,
univ_uc_irvine_nancy_tyler_burley,Nancy Tyler Burley,univ_uc_irvine,36,0.6389,,,
oa_author_zhirong_wu,Zhirong Wu,long_tail_researcher_openalex,36,0.3333,,0.306,0.764
univ_mit_monty_krieger,Monty Krieger,univ_mit,36,0.3333,,,
univ_fac_uc_irvine_kai_zheng,Kai Zheng,univ_fac_uc_irvine,36,0.3056,,,
univ_uc_berkeley_johannes_w_de_jong,Johannes W. de Jong,univ_uc_berkeley,36,0.2222,,,
univ_fac_ucsd_haojian_jin,Haojian Jin,univ_fac_ucsd,36,0.3889,,,
univ_fac_mit_elfar_adalsteinsson,Elfar Adalsteinsson,univ_fac_mit,36,0.4167,,,
univ_uc_berkeley_susan_marqusee,Susan Marqusee,univ_uc_berkeley,36,0.6944,,,
univ_mit_myriam_heiman,Myriam Heiman,univ_mit,36,0.5278,,,
univ_fac_uc_irvine_alexandru_nicolau,Alexandru Nicolau,univ_fac_uc_irvine,36,0.6389,,,
univ_ucsd_shunichi_shimasaki,Shunichi Shimasaki,univ_ucsd,36,0.5556,,,
univ_mit_catherine_d_ignazio,Catherine D’Ignazio,univ_mit,36,0.9444,,,
univ_uc_irvine_norman_m_weinberger,Norman M. Weinberger,univ_uc_irvine,36,0.7778,,,
univ_fac_mit_jacob_k_white,Jacob K. White,univ_fac_mit,36,0.6389,,,
oa_author_theo_gevers,Theo Gevers,long_tail_researcher_openalex,36,0.75,,0.083,0.865
univ_fac_ucsd_daniel_grier,Daniel Grier,univ_fac_ucsd,36,0.2778,,,
univ_ucsd_samuel_bazzi,Samuel Bazzi,univ_ucsd,36,0.5833,,,
univ_fac_uc_berkeley_bj_rn_hartmann,Björn Hartmann,univ_fac_uc_berkeley,36,0.7222,,,
univ_uc_irvine_valerie_olson,Valerie Olson,univ_uc_irvine,36,0.1667,,,
univ_uc_irvine_matt_law,Matt Law,univ_uc_irvine,36,0.5556,,,
univ_fac_uc_berkeley_alvin_cheung,Alvin Cheung,univ_fac_uc_berkeley,36,0.6389,,,
oa_author_weidi_xie,Weidi Xie,long_tail_researcher_openalex,36,0.5556,,0.083,0.867
univ_fac_mit_christina_delimitrou,Christina Delimitrou,univ_fac_mit,36,0.6944,,,
univ_fac_ucsd_taylor_berg_kirkpatrick,Taylor Berg-Kirkpatrick,univ_fac_ucsd,36,0.6944,,,
univ_fac_mit_paul_pu_liang,Paul Pu Liang,univ_fac_mit,36,0.4722,,,
univ_uc_berkeley_joshua_s_apte,Joshua S. Apte,univ_uc_berkeley,36,0.7222,,,
univ_uc_berkeley_ananth_madhavan,Ananth Madhavan,univ_uc_berkeley,36,0.5556,,,
univ_fac_mit_hae_seung_lee,Hae-Seung Lee,univ_fac_mit,36,0.5556,,,
univ_uc_irvine_elizabeth_d_pe_a,Elizabeth D. Peña,univ_uc_irvine,36,0.6944,,,
univ_ucsd_cory_m_root,Cory M. Root,univ_ucsd,36,0.2222,,,
univ_mit_r_l_jaffe,R. L. Jaffe,univ_mit,36,0.8056,,,
univ_fac_uc_berkeley_anant_sahai,Anant Sahai,univ_fac_uc_berkeley,36,0.7778,,,
univ_fac_uc_irvine_joshua_garcia,Joshua Garcia,univ_fac_uc_irvine,36,0.4167,,,
univ_ucsd_xianjin_zhou,Xianjin Zhou,univ_ucsd,36,0.0278,,,
univ_mit_han_altae_tran,Han Altae-Tran,univ_mit,36,0.2778,,,
univ_fac_ucsd_yatish_turakhia,Yatish Turakhia,univ_fac_ucsd,36,0.4167,,,
univ_mit_vikash_p_chauhan,Vikash P. Chauhan,univ_mit,36,0.4722,,,
univ_mit_arthur_r_von_hippel,Arthur R. von Hippel,univ_mit,36,0.75,,,
univ_mit_venkat_venkatasubramanian,Venkat Venkatasubramanian,univ_mit,36,0.5,,,
univ_fac_ucsd_joe_gibbs_politz,Joe Gibbs Politz,univ_fac_ucsd,36,0.4444,,,
univ_fac_uc_irvine_unnat_jain,Unnat Jain,univ_fac_uc_irvine,36,0.2222,,,
univ_fac_mit_alexandre_megretski,Alexandre Megretski,univ_fac_mit,36,0.7222,,,
univ_uc_berkeley_heather_a_haveman,Heather A. Haveman,univ_uc_berkeley,36,0.8056,,,
univ_ucsd_eoin_fahy,Eoin Fahy,univ_ucsd,36,0.5833,,,
univ_uc_berkeley_larry_nucci,Larry Nucci,univ_uc_berkeley,36,0.7222,,,
univ_fac_ucsd_thomas_bewley,Thomas Bewley,univ_fac_ucsd,36,0.5833,,,
univ_fac_uc_irvine_thomas_y_yeh,Thomas Y. Yeh,univ_fac_uc_irvine,36,0.0556,,,
univ_mit_ca_ross,CA Ross,univ_mit,36,0.6667,,,
univ_uc_berkeley_fyodor_d_urnov,Fyodor D. Urnov,univ_uc_berkeley,36,0.75,,,
univ_fac_uc_berkeley_jiantao_jiao,Jiantao Jiao,univ_fac_uc_berkeley,36,0.6389,,,
univ_uc_irvine_saurabh_sahar,Saurabh Sahar,univ_uc_irvine,36,0.4444,,,
univ_uc_berkeley_jonathan_arons,Jonathan Arons,univ_uc_berkeley,36,0.6944,,,
imo_victor_omelyanenko,Victor Omelyanenko,imo_gold,36,0.0,,0.389,0.713
univ_fac_uc_irvine_cristina_videira_lopes,Cristina Videira Lopes,univ_fac_uc_irvine,36,0.6667,,,
univ_ucsd_y_n_l_espiritu,Yến Lê Espiritu,univ_ucsd,36,0.8056,,,
univ_mit_mohammad_a_alkhadra,Mohammad A. Alkhadra,univ_mit,36,0.3611,,,
univ_ucsd_nathan_j_zvaifler,Nathan J. Zvaifler,univ_ucsd,36,0.4722,,,
univ_mit_david_c_page,David C. Page,univ_mit,36,0.9167,,,
univ_uc_irvine_hope_jensen_schau,Hope Jensen Schau,univ_uc_irvine,36,0.5278,,,
univ_fac_uc_berkeley_alexandre_m_bayen,Alexandre M. Bayen,univ_fac_uc_berkeley,36,0.8333,,,
imo_se_hyun_ji,Se Hyun Ji,imo_gold,36,0.0278,,0.528,0.589
univ_fac_mit_pulkit_agrawal,Pulkit Agrawal,univ_fac_mit,36,0.6111,,,
oa_author_olivier_dauchot,Olivier Dauchot,long_tail_researcher_openalex,36,0.5278,,0.25,0.793
univ_fac_uc_berkeley_jacob_steinhardt,Jacob Steinhardt,univ_fac_uc_berkeley,36,0.75,,,
univ_uc_berkeley_william_r_boos,William R. Boos,univ_uc_berkeley,36,0.75,,,
univ_fac_mit_jacob_andreas,Jacob Andreas,univ_fac_mit,36,0.7778,,,
univ_uc_berkeley_stuart_russell,Stuart Russell,univ_uc_berkeley,36,0.8889,,,
univ_uc_berkeley_steven_v_w_beckwith,Steven V. W. Beckwith,univ_uc_berkeley,36,0.5833,,,
univ_fac_uc_irvine_aparna_chandramowlishwaran,Aparna Chandramowlishwaran,univ_fac_uc_irvine,36,0.4167,,,
univ_uc_berkeley_paul_kalas,Paul Kalas,univ_uc_berkeley,36,0.8611,,,
univ_fac_uc_berkeley_trevor_darrell,Trevor Darrell,univ_fac_uc_berkeley,36,0.8611,,,
univ_mit_frederick_a_frey,Frederick A. Frey,univ_mit,36,0.6667,,,
univ_fac_uc_berkeley_somayeh_sojoudi,Somayeh Sojoudi,univ_fac_uc_berkeley,36,0.6111,,,
univ_ucsd_greg_w_rouse,Greg W. Rouse,univ_ucsd,36,0.8056,,,
oa_author_pavlo_o__dral,Pavlo O. Dral,long_tail_researcher_openalex,36,0.5,,0.25,0.804
univ_fac_uc_irvine_anne_marie_piper,Anne Marie Piper,univ_fac_uc_irvine,36,0.5833,,,
univ_ucsd_justin_r_meyer,Justin R. Meyer,univ_ucsd,36,0.5556,,,
univ_fac_uc_irvine_nalini_venkatasubramanian,Nalini Venkatasubramanian,univ_fac_uc_irvine,36,0.75,,,
univ_mit_alar_toomre,Alar Toomre,univ_mit,36,0.8333,,,
univ_uc_berkeley_pratik_mukherjee,Pratik Mukherjee,univ_uc_berkeley,36,0.5833,,,
univ_uc_irvine_timothy_s_kern,Timothy S. Kern,univ_uc_irvine,36,0.5,,,
univ_fac_uc_irvine_qi_alfred_chen,Qi Alfred Chen,univ_fac_uc_irvine,36,0.5833,,,
univ_fac_ucsd_alon_orlitsky,Alon Orlitsky,univ_fac_ucsd,36,0.8056,,,
univ_fac_ucsd_ramamohan_paturi,Ramamohan Paturi,univ_fac_ucsd,36,0.7222,,,
univ_uc_irvine_david_john_frank,David John Frank,univ_uc_irvine,36,0.3611,,,
univ_uc_irvine_daniela_a_bota,Daniela A. Bota,univ_uc_irvine,36,0.5,,,
univ_uc_irvine_martha_s_feldman,Martha S. Feldman,univ_uc_irvine,36,0.8333,,,
univ_uc_berkeley_francis_a_macdonald,Francis A. Macdonald,univ_uc_berkeley,36,0.5833,,,
univ_fac_ucsd_jishen_zhao,Jishen Zhao,univ_fac_ucsd,36,0.5833,,,
univ_fac_mit_saman_p_amarasinghe,Saman P. Amarasinghe,univ_fac_mit,36,0.7778,,,
oa_author_xiaochuan_ni,Xiaochuan Ni,long_tail_researcher_openalex,36,0.1944,,0.361,0.752
univ_fac_ucsd_barna_saha,Barna Saha,univ_fac_ucsd,36,0.6667,,,
univ_uc_berkeley_eric_v_linder,Eric V. Linder,univ_uc_berkeley,36,0.7778,,,
univ_uc_irvine_r_h_liebeck,R. H. Liebeck,univ_uc_irvine,36,0.6389,,,
univ_uc_berkeley_ronald_amundson,Ronald Amundson,univ_uc_berkeley,36,0.75,,,
univ_mit_mehrdad_jazayeri,Mehrdad Jazayeri,univ_mit,36,0.8056,,,
univ_fac_uc_berkeley_alex_dimakis,Alex Dimakis,univ_fac_uc_berkeley,36,0.75,,,
oa_author_noel_gorelick,Noel Gorelick,long_tail_researcher_openalex,36,0.75,,0.139,0.869
univ_fac_uc_irvine_mohsen_imani,Mohsen Imani,univ_fac_uc_irvine,36,0.6111,,,
univ_uc_irvine_alan_l_goldin,Alan L. Goldin,univ_uc_irvine,36,0.6667,,,
univ_fac_ucsd_f_r_k_chung,F. R. K. Chung,univ_fac_ucsd,36,0.7778,,,
univ_fac_uc_irvine_bill_tomlinson,Bill Tomlinson,univ_fac_uc_irvine,36,0.7222,,,
univ_ucsd_katherine_a_delong,Katherine A. DeLong,univ_ucsd,36,0.4167,,,
univ_fac_uc_irvine_lubomir_f_bic,Lubomir F. Bic,univ_fac_uc_irvine,36,0.5556,,,
univ_ucsd_gentry_n_patrick,Gentry N. Patrick,univ_ucsd,36,0.4444,,,
univ_fac_ucsd_philip_jia_guo,Philip Jia Guo,univ_fac_ucsd,36,0.6667,,,
univ_ucsd_jay_s_desgrosellier,Jay S. Desgrosellier,univ_ucsd,36,0.5556,,,
univ_uc_berkeley_jose_m_carmena,Jose M. Carmena,univ_uc_berkeley,36,0.8056,,,
univ_fac_uc_berkeley_katherine_a_yelick,Katherine A. Yelick,univ_fac_uc_berkeley,36,0.9167,,,
univ_uc_berkeley_irina_m_conboy,Irina M. Conboy,univ_uc_berkeley,36,0.6944,,,
univ_ucsd_eli_o_meltzer,Eli O. Meltzer,univ_ucsd,36,0.6667,,,
univ_mit_joseph_m_replogle,Joseph M. Replogle,univ_mit,36,0.5,,,
imo_lisa_sauermann,Lisa Sauermann,imo_gold,36,0.8056,,0.0,0.895
univ_fac_uc_berkeley_shafi_goldwasser,Shafi Goldwasser,univ_fac_uc_berkeley,36,0.9722,,,
univ_fac_uc_irvine_ardalan_amiri_sani,Ardalan Amiri Sani,univ_fac_uc_irvine,36,0.4167,,,
univ_mit_g_ricker,G. Ricker,univ_mit,36,0.75,,,
univ_fac_ucsd_aaron_schulman,Aaron Schulman,univ_fac_ucsd,36,0.3889,,,
univ_fac_uc_berkeley_ren_ng,Ren Ng,univ_fac_uc_berkeley,36,0.9167,,,
univ_fac_mit_sara_beery,Sara Beery,univ_fac_mit,36,0.6389,,,
univ_fac_uc_berkeley_alistair_sinclair,Alistair Sinclair,univ_fac_uc_berkeley,36,0.7778,,,
univ_fac_mit_mohsen_ghaffari,Mohsen Ghaffari,univ_fac_mit,36,0.75,,,
univ_mit_kenneth_a_oye,Kenneth A. Oye,univ_mit,36,0.7222,,,
univ_fac_mit_jacob_white,Jacob White,univ_fac_mit,36,0.6667,,,
univ_fac_ucsd_lilly_irani,Lilly Irani,univ_fac_ucsd,36,0.8056,,,
univ_fac_ucsd_sicun_gao,Sicun Gao,univ_fac_ucsd,36,0.6389,,,
univ_ucsd_randolph_e_bank,Randolph E. Bank,univ_ucsd,36,0.7222,,,
univ_ucsd_kaare_w_str_m,Kaare W. Strøm,univ_ucsd,36,0.6944,,,
univ_fac_ucsd_prithviraj_ammanabrolu,Prithviraj Ammanabrolu,univ_fac_ucsd,36,0.5556,,,
univ_uc_berkeley_martin_jay,Martin Jay,univ_uc_berkeley,36,0.8056,,,
univ_fac_uc_berkeley_john_wawrzynek,John Wawrzynek,univ_fac_uc_berkeley,36,0.75,,,
univ_uc_irvine_edwin_amenta,Edwin Amenta,univ_uc_irvine,36,0.7222,,,
univ_ucsd_vikash_gilja,Vikash Gilja,univ_ucsd,36,0.5278,,,
univ_fac_mit_rajeev_j_ram,Rajeev J. Ram,univ_fac_mit,36,0.6389,,,
univ_fac_uc_berkeley_jitendra_malik,Jitendra Malik,univ_fac_uc_berkeley,36,0.9167,,,
univ_fac_uc_berkeley_james_f_o_brien,James F. O'Brien,univ_fac_uc_berkeley,36,0.6667,,,
univ_fac_uc_berkeley_jason_d_lee,Jason D. Lee,univ_fac_uc_berkeley,36,0.5556,,,
univ_fac_uc_irvine_alex_nicolau,Alex Nicolau,univ_fac_uc_irvine,36,0.6667,,,
univ_fac_mit_jeffrey_h_lang,Jeffrey H. Lang,univ_fac_mit,36,0.5833,,,
univ_uc_berkeley_mahasin_s_mujahid,Mahasin S. Mujahid,univ_uc_berkeley,36,0.7222,,,
univ_fac_uc_irvine_erik_b_sudderth,Erik B. Sudderth,univ_fac_uc_irvine,36,0.7778,,,
univ_fac_uc_irvine_sven_koenig,Sven Koenig,univ_fac_uc_irvine,36,0.8611,,,
univ_fac_mit_antonio_torralba,Antonio Torralba,univ_fac_mit,36,0.8333,,,
univ_fac_uc_irvine_yanning_shen,Yanning Shen,univ_fac_uc_irvine,36,0.4167,,,
univ_uc_irvine_frank_l_meyskens,Frank L. Meyskens,univ_uc_irvine,36,0.5833,,,
univ_uc_irvine_carroll_seron,Carroll Seron,univ_uc_irvine,36,0.6667,,,
univ_mit_sangbae_kim,Sangbae Kim,univ_mit,36,0.7778,,,
oa_author_marco_tlio_ribeiro,Marco Túlio Ribeiro,long_tail_researcher_openalex,36,0.8056,,0.056,0.877
univ_fac_uc_berkeley_alane_suhr,Alane Suhr,univ_fac_uc_berkeley,36,0.5,,,
univ_uc_berkeley_donald_sarason,Donald Sarason,univ_uc_berkeley,36,0.8333,,,
